Group,Marker Icon,Marker Color,Icon Color,Custom Size,Name,Image,Description,Location,Latitude,Longitude
Animap,/img/animap-marker-pin.png,,,,Coiffeur Haardesign nicole Gmbh,https://animap.ch/wp-content/uploads/2021/09/Sprite-9.png,<a href='https://animap.ch?p=35450' target='_blank'>https://animap.ch</a>,"Grundacherstr 16, 8317 Tagelswangen",47.43189537957276,8.667390304937147
Animap,/img/animap-marker-pin.png,,,,Pilates Loft,https://animap.ch/wp-content/uploads/2021/09/PilatesLoftLogo2020darkpetrolcroppedshort.jpg,<a href='https://animap.ch?p=35476' target='_blank'>https://animap.ch</a>,"Bindernstasse 7, 8942 Oberrieden",47.272065892319944,8.582160483662893
Animap,/img/animap-marker-pin.png,,,,Vitale Beauté,/img/animap.png,<a href='https://animap.ch?p=35434' target='_blank'>https://animap.ch</a>,"Rte du Centre 6, 1720 Corminboeuf",46.80867188555,7.104010283947
Animap,/img/animap-marker-pin.png,,,,Garage Nidlau GmbH,/img/animap.png,<a href='https://animap.ch?p=35438' target='_blank'>https://animap.ch</a>,"Schmalzgrubenstrasse 17, 8842 Unteriberg",47.060628613926,8.8024681806564
Animap,/img/animap-marker-pin.png,,,,Landolt &amp; Mächler Consultants AG,/img/animap.png,<a href='https://animap.ch?p=35398' target='_blank'>https://animap.ch</a>,"Bösch 82, 6331 Hünenberg",47.162604795487,8.4353220462799
Animap,/img/animap-marker-pin.png,,,,"Accompagnante du Deuil et de la FIN DE VIE,",/img/animap.png,<a href='https://animap.ch?p=35259' target='_blank'>https://animap.ch</a>,"Chemin des Barrières 49, 1920 Martigny",46.099885031809,7.0653676986694
Animap,/img/animap-marker-pin.png,,,,körperorientiertes Coaching/ Tanz / Mediation / Schamanisches Reisen,https://animap.ch/wp-content/uploads/2021/09/CreamandBrownSimpleHandDrawnBeautyLogo-2.jpg,<a href='https://animap.ch?p=35408' target='_blank'>https://animap.ch</a>,"Schulweg 2, 3013 Bern",46.956461528376,7.4467939138412
Animap,/img/animap-marker-pin.png,,,,Bäckerei-kafi-berlinge,https://animap.ch/wp-content/uploads/2021/09/IMG_20210906_203530_048-rotated.jpg,<a href='https://animap.ch?p=35390' target='_blank'>https://animap.ch</a>,"Seestrasse 50, 8267 Berlingen",47.674461711796,9.0175008773804
Animap,/img/animap-marker-pin.png,,,,Soulwhisper,/img/animap.png,<a href='https://animap.ch?p=35337' target='_blank'>https://animap.ch</a>,"Eystrasse 73, 3422 Kirchberg",47.078437041859,7.5925076007843
Animap,/img/animap-marker-pin.png,,,,FromDual GmbH,https://animap.ch/wp-content/uploads/2021/09/fromdual_logo_1.4.png,<a href='https://animap.ch?p=35395' target='_blank'>https://animap.ch</a>,"Rebenweg 6, 8610 Uster",47.360382652518,8.7124371528626
Animap,/img/animap-marker-pin.png,,,,"TanzDach, Schule für Ballett, Tanz und Musik",https://animap.ch/wp-content/uploads/2021/09/TDanimap.jpg,<a href='https://animap.ch?p=35365' target='_blank'>https://animap.ch</a>,"Hauptstrasse 26, 5314 Kleindöttingen",47.571466299456,8.2471597194672
Animap,/img/animap-marker-pin.png,,,,Sound M. Keller,https://animap.ch/wp-content/uploads/2021/09/E3AD365B-3AE5-4C62-8194-97E72C536D4A.png,<a href='https://animap.ch?p=35356' target='_blank'>https://animap.ch</a>,"Moos 5, 2513 Twann",47.093851104491,7.1543821692467
Animap,/img/animap-marker-pin.png,,,,jackMARK,/img/animap.png,<a href='https://animap.ch?p=35315' target='_blank'>https://animap.ch</a>,"Arcas 19, 7000 Chur",46.847754761743,9.5312404632568
Animap,/img/animap-marker-pin.png,,,,Bergrestaurant Poo-Alp Kessler,/img/animap.png,<a href='https://animap.ch?p=35349' target='_blank'>https://animap.ch</a>,"Pooalp 506, 8636 Wald",47.300467687895,8.9636743068695
Animap,/img/animap-marker-pin.png,,,,BYOND,/img/animap.png,<a href='https://animap.ch?p=35345' target='_blank'>https://animap.ch</a>,"Mühlebühlstrasse 12, 8623 Wetzikon",47.333609474887,8.8066470623016
Animap,/img/animap-marker-pin.png,,,,Bruderer malt,https://animap.ch/wp-content/uploads/2021/09/IMG_20210523_083557.png,<a href='https://animap.ch?p=35342' target='_blank'>https://animap.ch</a>,"Waldaustrasse 8, 9404 Rorschacherberg",47.478785071942,9.5236578583717
Animap,/img/animap-marker-pin.png,,,,Naturpraxis Hitz,https://animap.ch/wp-content/uploads/2021/09/Logo_HITZ_SM.jpg,<a href='https://animap.ch?p=35330' target='_blank'>https://animap.ch</a>,"Flühstrasse 5, 5415 Rieden AG",47.485388710043,8.3001226186752
Animap,/img/animap-marker-pin.png,,,,sandra-schunck health,https://animap.ch/wp-content/uploads/2021/09/Rosarot-jpg.jpg,<a href='https://animap.ch?p=35323' target='_blank'>https://animap.ch</a>,"Schulhausstrasse 28, 8703 Erlenbach",47.302784979269,8.5928750038147
Animap,/img/animap-marker-pin.png,,,,Praxis für natürliches Heilen,https://animap.ch/wp-content/uploads/2021/09/OrchideenProfil.jpg,<a href='https://animap.ch?p=35311' target='_blank'>https://animap.ch</a>,"Wiggiswilweg 19 A, 3303 Jegenstorf",47.045446196717,7.4997568130493
Animap,/img/animap-marker-pin.png,,,,Garage Wehrli AG,https://animap.ch/wp-content/uploads/2021/09/Screenshot_20210918_163609_com.android.chrome_edit_1452635982703342-1.jpg,<a href='https://animap.ch?p=35281' target='_blank'>https://animap.ch</a>,"Stimmerstrasse 80a, 8200 Schaffhausen",47.705458668895,8.6540025472641
Animap,/img/animap-marker-pin.png,,,,newday it gmbh,/img/animap.png,<a href='https://animap.ch?p=35278' target='_blank'>https://animap.ch</a>,"Zielstrasse 25, 9050 Appenzell",47.334994627463,9.405922293663
Animap,/img/animap-marker-pin.png,,,,Velosolutions Event GmbH,https://animap.ch/wp-content/uploads/2021/09/velosolutions_icon_red.png,<a href='https://animap.ch?p=35275' target='_blank'>https://animap.ch</a>,"Via Stenna 4, 7017 Flims, Switzerland",46.832181539372,9.2806202173233
Animap,/img/animap-marker-pin.png,,,,Think &amp; Build Velosolutions GmbH,https://animap.ch/wp-content/uploads/2021/09/velosolutions_icon_red.png,<a href='https://animap.ch?p=35269' target='_blank'>https://animap.ch</a>,"Via Stenna 4, 7017 Flims, Switzerland",46.832210899363,9.2806041240692
Animap,/img/animap-marker-pin.png,,,,Kosmetik Halbheer,https://animap.ch/wp-content/uploads/2021/09/Screenshot_20210917_181213.jpg,<a href='https://animap.ch?p=35170' target='_blank'>https://animap.ch</a>,"Rosenthalstrasse 7a, 8636 Wald",47.272372002314,8.9110386371613
Animap,/img/animap-marker-pin.png,,,,Therapiezentrum Wald,https://animap.ch/wp-content/uploads/2021/09/210611_TZW_Logo_3.jpg,<a href='https://animap.ch?p=35255' target='_blank'>https://animap.ch</a>,"Jonastrasse 18, 8636 Wald ZH",47.27494166171,8.9098638296127
Animap,/img/animap-marker-pin.png,,,,Federparadies,https://animap.ch/wp-content/uploads/2021/09/1472466851232.jpg,<a href='https://animap.ch?p=35249' target='_blank'>https://animap.ch</a>,"Blumenweg 11, 5053 Staffelbach",47.284742347089,8.0429416894913
Animap,/img/animap-marker-pin.png,,,,Bürgi’s Aarebeizli,/img/animap.png,<a href='https://animap.ch?p=35243' target='_blank'>https://animap.ch</a>,"Grabenstrasse 16, 4913 Bannwil",47.229215123768,7.7317062020302
Animap,/img/animap-marker-pin.png,,,,Zuber Hausgeräte AG,/img/animap.png,<a href='https://animap.ch?p=35240' target='_blank'>https://animap.ch</a>,"Kempttalstrasse 55, 8308 Illnau",47.40728835644,8.7265992164612
Animap,/img/animap-marker-pin.png,,,,Silensea,https://animap.ch/wp-content/uploads/2021/09/xio2v3Rg.png,<a href='https://animap.ch?p=35237' target='_blank'>https://animap.ch</a>,"Schürmattstrasse 27, 5621 Zufikon",47.345551131991,8.3522218465805
Animap,/img/animap-marker-pin.png,,,,Physiotherapie Rosenau GmbH,/img/animap.png,<a href='https://animap.ch?p=35227' target='_blank'>https://animap.ch</a>,"Gladbachstrasse 95, 8044 Zürich",47.379525539746,8.5558122396469
Animap,/img/animap-marker-pin.png,,,,House of Cooper S Oldtimer Garage,/img/animap.png,<a href='https://animap.ch?p=35221' target='_blank'>https://animap.ch</a>,"Langholzstrasse 98, 8618 Oetwil am See",47.264607669992,8.726019859314
Animap,/img/animap-marker-pin.png,,,,AKZENTE,https://animap.ch/wp-content/uploads/2021/09/MonicaBild2-scaled.jpg,<a href='https://animap.ch?p=34832' target='_blank'>https://animap.ch</a>,"St.Gallerstrasse 3, 9315 Winden",47.506424906179,9.3561941385269
Animap,/img/animap-marker-pin.png,,,,Seehotel Bären Brienz,https://animap.ch/wp-content/uploads/2021/09/Baeren-3.jpg,<a href='https://animap.ch?p=35147' target='_blank'>https://animap.ch</a>,"Hauptstrasse 72, 3855 Brienz",46.75428630633,8.0296540260315
Animap,/img/animap-marker-pin.png,,,,Wegzeiger,https://animap.ch/wp-content/uploads/2021/09/SignetWegzeiger.png,<a href='https://animap.ch?p=35159' target='_blank'>https://animap.ch</a>,"Egliswilerstrasse 6, 5703 Seon",47.347779215247,8.1628739833832
Animap,/img/animap-marker-pin.png,,,,Linea Bio Verde,/img/animap.png,<a href='https://animap.ch?p=35153' target='_blank'>https://animap.ch</a>,"Al Pian 2, 6593 Cadenazzo",46.154143684245,8.9487504959106
Animap,/img/animap-marker-pin.png,,,,Velovewerkstatt,https://animap.ch/wp-content/uploads/2021/09/VeloveWerkstattlogofuerFB13.jpg,<a href='https://animap.ch?p=34754' target='_blank'>https://animap.ch</a>,"Storchengasse 15, 5200 Brugg",47.484899311599,8.2057517766953
Animap,/img/animap-marker-pin.png,,,,Codinglab Sagl,/img/animap.png,<a href='https://animap.ch?p=35130' target='_blank'>https://animap.ch</a>,"Via Giuseppe Motta 4, 6648 Minusio",46.176277557143,8.8132426142693
Animap,/img/animap-marker-pin.png,,,,kola-horse.ch,/img/animap.png,<a href='https://animap.ch?p=35118' target='_blank'>https://animap.ch</a>,"Aarhölzliweg 9, 3627 Heimberg",46.785559676416,7.6031613349915
Animap,/img/animap-marker-pin.png,,,,Priscilla Cosmetic GmbH,https://animap.ch/wp-content/uploads/2021/09/logo_schwarz.jpg,<a href='https://animap.ch?p=35123' target='_blank'>https://animap.ch</a>,"Hauptstrasse 12, 8162 Steinmaur",47.493290957332,8.4479659795761
Animap,/img/animap-marker-pin.png,,,,Med. Massagepraxis Golfetto&amp;Weiss,/img/animap.png,<a href='https://animap.ch?p=35109' target='_blank'>https://animap.ch</a>,"Illnauerstrasse 9, 8307 Effretikon",47.427404984708,8.6912262439728
Animap,/img/animap-marker-pin.png,,,,Naturheilpraxis,/img/animap.png,<a href='https://animap.ch?p=211' target='_blank'>https://animap.ch</a>,"Hauptstrasse 22, 5312 Döttingen",47.5756997,8.2551965
Animap,/img/animap-marker-pin.png,,,,TOUCH&amp;CREATE,https://animap.ch/wp-content/uploads/2021/09/hamsaohneRand.png,<a href='https://animap.ch?p=35099' target='_blank'>https://animap.ch</a>,"Glarnerstrasse 21, 8805 Richterswil",47.203694813358,8.7109082937241
Animap,/img/animap-marker-pin.png,,,,Homöopathie für Mensch und Tier,/img/animap.png,<a href='https://animap.ch?p=35084' target='_blank'>https://animap.ch</a>,"Fliederstrasse 21, 8006 Zürich",47.381635954728,8.5462206602097
Animap,/img/animap-marker-pin.png,,,,Coiffure Hairline,https://animap.ch/wp-content/uploads/2021/09/image-scaled.jpg,<a href='https://animap.ch?p=35057' target='_blank'>https://animap.ch</a>,"Engelbergerstrasse 40, 6390 Engelberg",46.818538418714,8.3980393409729
Animap,/img/animap-marker-pin.png,,,,bern.solar,https://animap.ch/wp-content/uploads/2021/09/Logo_bern.solar_final_sub.jpg,<a href='https://animap.ch?p=35049' target='_blank'>https://animap.ch</a>,"Haberzelweg 17A, 3652 Hilterfingen",46.738992986057,7.6606571674347
Animap,/img/animap-marker-pin.png,,,,Lebensschule e7e GmbH,https://animap.ch/wp-content/uploads/2021/09/DSC06543_klein.jpg,<a href='https://animap.ch?p=35043' target='_blank'>https://animap.ch</a>,"Oberlandstrasse 107, 8610 Uster",47.352256905627,8.7198615074158
Animap,/img/animap-marker-pin.png,,,,Schneider Snyder Event &amp; Production,https://animap.ch/wp-content/uploads/2021/09/CS.jpg,<a href='https://animap.ch?p=35028' target='_blank'>https://animap.ch</a>,"Eichenstrasse 40, 8200 Schaffhausen",47.70576912302,8.6520230770111
Animap,/img/animap-marker-pin.png,,,,"Artwork, K. Frisch",/img/animap.png,<a href='https://animap.ch?p=28819' target='_blank'>https://animap.ch</a>,"Müllerstrasse 44, 8004 Zürich",47.375219086716,8.5298457741737
Animap,/img/animap-marker-pin.png,,,,Homöopathie Praxis Schwyz,https://animap.ch/wp-content/uploads/2021/09/Screenshot_20200517_204345.jpg,<a href='https://animap.ch?p=34962' target='_blank'>https://animap.ch</a>,"Gotthardstrasse 5, 6415 Arth",47.05821302014,8.5319378972054
Animap,/img/animap-marker-pin.png,,,,Erotik-Coach.ch,https://animap.ch/wp-content/uploads/2021/09/FBBanner.jpg,<a href='https://animap.ch?p=34880' target='_blank'>https://animap.ch</a>,"Schwanengasse 6, 3250 Lyss",47.07288685,7.306473348675667
Animap,/img/animap-marker-pin.png,,,,Coiffeur My Style,/img/animap.png,<a href='https://animap.ch?p=34931' target='_blank'>https://animap.ch</a>,"Hauptstrasse 66, 4566 Kriegstetten",47.173729948851,7.5975233316422
Animap,/img/animap-marker-pin.png,,,,Startoy,https://animap.ch/wp-content/uploads/2021/09/startoyKopie09-17-15-22-32.png,<a href='https://animap.ch?p=34908' target='_blank'>https://animap.ch</a>,"Schönaustrasse 15, 8620 Wetzikon",47.326617717254,8.7886548042297
Animap,/img/animap-marker-pin.png,,,,Fotostudio Deluca Productions,https://animap.ch/wp-content/uploads/2021/09/Logobk-2-scaled.jpg,<a href='https://animap.ch?p=34874' target='_blank'>https://animap.ch</a>,"Schwanengasse 6, 3250 Lyss",47.072898578712,7.3065063357353
Animap,/img/animap-marker-pin.png,,,,S. Bischofberger GmbH,https://animap.ch/wp-content/uploads/2021/09/Inserat_Bischofberger60x60mm.jpg,<a href='https://animap.ch?p=34865' target='_blank'>https://animap.ch</a>,"Kleestrasse 15, 9442 Berneck",47.413387316088,9.5981884002686
Animap,/img/animap-marker-pin.png,,,,seelenglück,https://animap.ch/wp-content/uploads/2021/09/IMG_E3080.jpg,<a href='https://animap.ch?p=34853' target='_blank'>https://animap.ch</a>,"Hauptstrasse 37, 5243 Mülligen",47.458272792347,8.2405292987824
Animap,/img/animap-marker-pin.png,,,,Alles Gesund GmbH,/img/animap.png,<a href='https://animap.ch?p=33962' target='_blank'>https://animap.ch</a>,"Altweg 1, 5626 Hermetschwil",47.332867803455,8.3419811725616
Animap,/img/animap-marker-pin.png,,,,Haardesign nicole GmbH,/img/animap.png,<a href='https://animap.ch?p=34428' target='_blank'>https://animap.ch</a>,"Klotenerstrasse 16, 8317 Tagelswangen",47.443936824932,8.627507686615
Animap,/img/animap-marker-pin.png,,,,Chalet Sünneli,https://animap.ch/wp-content/uploads/2021/09/DSC_1363-animap-scaled.jpg,<a href='https://animap.ch?p=34840' target='_blank'>https://animap.ch</a>,"Scheidmattenstrasse 19, 3703 Aeschiried",46.644007944549,7.7276051044464
Animap,/img/animap-marker-pin.png,,,,Naturkosmetik Sidefiin,https://animap.ch/wp-content/uploads/2021/09/medium.png,<a href='https://animap.ch?p=34823' target='_blank'>https://animap.ch</a>,"Lindenhofstrasse 5, 9630 Wattwil",47.300176655111,9.0878981351852
Animap,/img/animap-marker-pin.png,,,,Shabby Schnitt Atelier,/img/animap.png,<a href='https://animap.ch?p=34668' target='_blank'>https://animap.ch</a>,"Vorburg 32, 9473 Gams",47.206541133165,9.4393104314804
Animap,/img/animap-marker-pin.png,,,,FREIGEISTBAR,https://animap.ch/wp-content/uploads/2021/09/Screenshot_20210914_210401_com.facebook.katana-144x300-1.jpg,<a href='https://animap.ch?p=34811' target='_blank'>https://animap.ch</a>,"Tannenrauchstrasse, 65 65, 8038 Zürich",47.3462708168,8.5277885198593
Animap,/img/animap-marker-pin.png,,,,Kulturfabrik Wetzikon,/img/animap.png,<a href='https://animap.ch?p=34772' target='_blank'>https://animap.ch</a>,"Zürcherstrasse 40, 8620 Wetzikon",47.32490508636,8.7864661216736
Animap,/img/animap-marker-pin.png,,,,Morgestärn,https://animap.ch/wp-content/uploads/2021/09/MorgestaernLogodefinitiv.jpg,<a href='https://animap.ch?p=34743' target='_blank'>https://animap.ch</a>,"Morgenstern 1, 6234 Kulmerau",47.258404121974,8.0941075086594
Animap,/img/animap-marker-pin.png,,,,Brigitta Nail Cosmetic,https://animap.ch/wp-content/uploads/2021/09/20210112_051801.jpg,<a href='https://animap.ch?p=34726' target='_blank'>https://animap.ch</a>,"Luzernerstrasse 15, 6024 Hildisrieden",47.149312097173,8.2297173142433
Animap,/img/animap-marker-pin.png,,,,Hatha Yoga mit Ramona,/img/animap.png,<a href='https://animap.ch?p=34708' target='_blank'>https://animap.ch</a>,"Rohrerstrasse 78, 5000 Aarau",47.394914011568,8.0619585514069
Animap,/img/animap-marker-pin.png,,,,Bio-Landwirtschaft,https://animap.ch/wp-content/uploads/2021/09/Unbenannt.jpg,<a href='https://animap.ch?p=34537' target='_blank'>https://animap.ch</a>,"Grundstrasse 9, 8610 Uster",47.341160115149,8.7292009592056
Animap,/img/animap-marker-pin.png,,,,Corinne Reiser,https://animap.ch/wp-content/uploads/2021/09/IMG_1906.png,<a href='https://animap.ch?p=34694' target='_blank'>https://animap.ch</a>,"Ziegelhüttenweg 4, 8604 Volketswil",47.409190726787,8.6853468418121
Animap,/img/animap-marker-pin.png,,,,Wanner Bodenbeläge AG,/img/animap.png,<a href='https://animap.ch?p=34681' target='_blank'>https://animap.ch</a>,"Hohlenbaumstrasse 20, 8200 Schaffhausen",47.704733065414,8.6164999008179
Animap,/img/animap-marker-pin.png,,,,Leben in Balance,https://animap.ch/wp-content/uploads/2021/09/Bildschirmfoto2021-07-20um12.22.56.png,<a href='https://animap.ch?p=34645' target='_blank'>https://animap.ch</a>,"Strandbadweg 1, 8610 Uster",47.345067701837,8.6974275112152
Animap,/img/animap-marker-pin.png,,,,Kristall-Insel Mara Lüthi-Fröschlin,/img/animap.png,<a href='https://animap.ch?p=34673' target='_blank'>https://animap.ch</a>,"Promenadenstrasse 11, 8500 Frauenfeld",47.556361149024,8.8987755775452
Animap,/img/animap-marker-pin.png,,,,"Christa Barth, klassische Homöopathie für Menschen und Tiere",/img/animap.png,<a href='https://animap.ch?p=34661' target='_blank'>https://animap.ch</a>,"Klosterweidlistrasse 23, 9010 St. Gallen",47.435479238613,9.3721050024033
Animap,/img/animap-marker-pin.png,,,,Inniger GmbH,/img/animap.png,<a href='https://animap.ch?p=34621' target='_blank'>https://animap.ch</a>,"Holiweg  27, 3253 Schnottwil",47.11065547362822,7.394432484573213
Animap,/img/animap-marker-pin.png,,,,aRtelier glückICH,https://animap.ch/wp-content/uploads/2021/09/20210526_225613-scaled.jpg,<a href='https://animap.ch?p=34650' target='_blank'>https://animap.ch</a>,"Tscharandistrasse 6, 4950 Huttwil",47.112911617781,7.8574991226196
Animap,/img/animap-marker-pin.png,,,,Ganzheitliche Psychotherapie,/img/animap.png,<a href='https://animap.ch?p=34231' target='_blank'>https://animap.ch</a>,"Seestrasse 110, 8802 Kilchberg",47.32580322456,8.5481572151184
Animap,/img/animap-marker-pin.png,,,,Kosmetik &amp; Fusspflege,/img/animap.png,<a href='https://animap.ch?p=26962' target='_blank'>https://animap.ch</a>,"Tüfistrasse 15, 8107 Buchs ZH",47.45562136824,8.4362554550171
Animap,/img/animap-marker-pin.png,,,,gemeinsam heilsam massage meditation stille,https://animap.ch/wp-content/uploads/2021/09/gemeinsamheilsamklein.jpg,<a href='https://animap.ch?p=34615' target='_blank'>https://animap.ch</a>,"Oberer Chaletweg 1, 3072 Ostermundigen",46.957149886796,7.5020956993103
Animap,/img/animap-marker-pin.png,,,,Grob Gärten &amp; Gebäudegrün,https://animap.ch/wp-content/uploads/2021/09/image-1.jpg,<a href='https://animap.ch?p=17542' target='_blank'>https://animap.ch</a>,"Friedenstrasse 7, 8472 Seuzach",47.527612054002,8.7111979722977
Animap,/img/animap-marker-pin.png,,,,Weiss Solutions,https://animap.ch/wp-content/uploads/2021/09/WEISSSOLUTIONSohne.png,<a href='https://animap.ch?p=34557' target='_blank'>https://animap.ch</a>,"Eggwiesstrasse 36, 8332 Russikon",47.398748626382,8.7711668014526
Animap,/img/animap-marker-pin.png,,,,Hundeferienbetreuung Gommiswald,https://animap.ch/wp-content/uploads/2021/09/Screenshot_20210916-165853_Facebook.jpg,<a href='https://animap.ch?p=34565' target='_blank'>https://animap.ch</a>,"Ringstrasse 18b, 8737 Gommiswald",47.23346974307,9.023010134697
Animap,/img/animap-marker-pin.png,,,,Nachhaltigerleben GmbH,https://animap.ch/wp-content/uploads/2021/09/Logo_04.png,<a href='https://animap.ch?p=34546' target='_blank'>https://animap.ch</a>,"Eggwiesstrasse 36, 8332 Russikon",47.398708683916,8.7711024284363
Animap,/img/animap-marker-pin.png,,,,Urben Seyboth AG,/img/animap.png,<a href='https://animap.ch?p=34539' target='_blank'>https://animap.ch</a>,"Hegarstrasse 9, 8032 Zürich",47.365077281127,8.5560482740402
Animap,/img/animap-marker-pin.png,,,,Garage Zehnder GmbH,/img/animap.png,<a href='https://animap.ch?p=34404' target='_blank'>https://animap.ch</a>,"Auwiesenstrasse 53, 8406 Wintethur",47.483684858727,8.7051522731781
Animap,/img/animap-marker-pin.png,,,,Coiffeur Nessa's Hairstyle,https://animap.ch/wp-content/uploads/2021/09/DC7F634B-DA37-4EC5-856B-7236FA651099.png,<a href='https://animap.ch?p=34524' target='_blank'>https://animap.ch</a>,"Schürhof 4, 8322 Madetswil",47.412821013867,8.7856829166412
Animap,/img/animap-marker-pin.png,,,,Flymax Schweiz,https://animap.ch/wp-content/uploads/2021/09/20210320_103102-scaled.jpg,<a href='https://animap.ch?p=34512' target='_blank'>https://animap.ch</a>,"Hölzlistrasse 16, 4710 Balsthal",47.312955122799,7.6879459619522
Animap,/img/animap-marker-pin.png,,,,Werkstatt Wegmann,https://animap.ch/wp-content/uploads/2021/09/A54BB728-540A-43F3-9BFA-205B6ACDBB87.png,<a href='https://animap.ch?p=34337' target='_blank'>https://animap.ch</a>,"Industriestrasse 36, 4600 Olten",47.359677695429,7.9115402698517
Animap,/img/animap-marker-pin.png,,,,Baumontagen Heutschi GmbH,https://animap.ch/wp-content/uploads/2021/09/BaumontagenHeutschiGmbH-scaled.jpg,<a href='https://animap.ch?p=34498' target='_blank'>https://animap.ch</a>,"Hölzlistrasse 16, 4710 Balsthal",47.312962396879,7.6879298686981
Animap,/img/animap-marker-pin.png,,,,Grafikfreelancer.ch,/img/animap.png,<a href='https://animap.ch?p=26210' target='_blank'>https://animap.ch</a>,"Hofenstrasse 8, 9300 Wittenbach",47.463691292519,9.3864494562149
Animap,/img/animap-marker-pin.png,,,,"Feeling Animal , dog wash",/img/animap.png,<a href='https://animap.ch?p=34688' target='_blank'>https://animap.ch</a>,"Rue Bonne-de-Bourbon 12, 1920 Martigny",46.098497564378,7.0770889520645
Animap,/img/animap-marker-pin.png,,,,Espace Imago,/img/animap.png,<a href='https://animap.ch?p=34386' target='_blank'>https://animap.ch</a>,"Rue de Gruyères 7, 1630 Bulle",46.617302681484,7.057366669178
Animap,/img/animap-marker-pin.png,,,,La DENTOMOBILE,/img/animap.png,<a href='https://animap.ch?p=34480' target='_blank'>https://animap.ch</a>,"La Place 10, 1922 Salvan VS",46.120451163628,7.0204138755798
Animap,/img/animap-marker-pin.png,,,,Atypically,https://animap.ch/wp-content/uploads/2021/09/Plandetravail8-100.jpg,<a href='https://animap.ch?p=34374' target='_blank'>https://animap.ch</a>,"Route de Matran 16, 1720 Corminboeuf",46.801835455111565,7.095892840384841
Animap,/img/animap-marker-pin.png,,,,Malergeschäft,https://animap.ch/wp-content/uploads/2021/09/LogoMonique.png,<a href='https://animap.ch?p=25533' target='_blank'>https://animap.ch</a>,"Bachstrasse 13a, 9532 Rickenbach tg",47.447263610893,9.0477508306503
Animap,/img/animap-marker-pin.png,,,,Dampfschiff Bar,/img/animap.png,<a href='https://animap.ch?p=34473' target='_blank'>https://animap.ch</a>,"Aarauerstrasse 26, 5200 Brugg",47.479595390084,8.2073879241943
Animap,/img/animap-marker-pin.png,,,,N Style Nails,/img/animap.png,<a href='https://animap.ch?p=34475' target='_blank'>https://animap.ch</a>,"Chrüzacherstrasse 22, 8340 Hinwil",47.296142048117,8.8514238595963
Animap,/img/animap-marker-pin.png,,,,PRAXIS SEIDENBERG,https://animap.ch/wp-content/uploads/2021/09/Zahngrau.jpg,<a href='https://animap.ch?p=34452' target='_blank'>https://animap.ch</a>,"Beethovenstrasse 24, 3073 Gümligen",46.932696750743,7.4924558401108
Animap,/img/animap-marker-pin.png,,,,Teehaus Burgdorf,https://animap.ch/wp-content/uploads/2021/09/logoTHsw.jpg,<a href='https://animap.ch?p=34445' target='_blank'>https://animap.ch</a>,"Hohengasse 8, 3400 Burgdorf",47.0559599509,7.6269793510437
Animap,/img/animap-marker-pin.png,,,,Garage Markwalder AG,https://animap.ch/wp-content/uploads/2021/09/GarageMarkwalder-Tagelswangen.png,<a href='https://animap.ch?p=34409' target='_blank'>https://animap.ch</a>,"Huebstrasse 35, 8317 Tagelswangen",47.43190131759,8.6762380599976
Animap,/img/animap-marker-pin.png,,,,Ganzheitliche Gesundheitspraxis Nicole Stadler,https://animap.ch/wp-content/uploads/2021/09/drop-of-water-571956_1280.jpg,<a href='https://animap.ch?p=34331' target='_blank'>https://animap.ch</a>,"Rosengartenstrasse 6, 8608 Bubikon",47.276193688499,8.8197576999664
Animap,/img/animap-marker-pin.png,,,,ladesign,/img/animap.png,<a href='https://animap.ch?p=34422' target='_blank'>https://animap.ch</a>,"Unterdorfstr. 7, 9246 Niederbüren",47.466911662548,9.2021173238754
Animap,/img/animap-marker-pin.png,,,,Sesam Bio-Fachgeschäft,/img/animap.png,<a href='https://animap.ch?p=34389' target='_blank'>https://animap.ch</a>,"Bergstrasse 2, 8910 Affoltern am Albis",47.277445685665,8.4475314617157
Animap,/img/animap-marker-pin.png,,,,schwiizerstübli bistro und bar,/img/animap.png,<a href='https://animap.ch?p=34358' target='_blank'>https://animap.ch</a>,"Bahnhofstrasse 106, 8620 Wetzikon",47.323012401009,8.7985816597939
Animap,/img/animap-marker-pin.png,,,,Threeway AG,https://animap.ch/wp-content/uploads/2021/09/Logo_Threway_Pos.png,<a href='https://animap.ch?p=34322' target='_blank'>https://animap.ch</a>,"Badenerstrasse 13, 5200 Brugg",47.483014178689,8.2101076841354
Animap,/img/animap-marker-pin.png,,,,Eisenhut Bikes,/img/animap.png,<a href='https://animap.ch?p=34320' target='_blank'>https://animap.ch</a>,"Bliggenswilerstrasse 8b, 8494 Bauma",47.369132057484,8.8675707578659
Animap,/img/animap-marker-pin.png,,,,Stalder Schwimmbadtechnik GmbH,https://animap.ch/wp-content/uploads/2021/09/Sign.STskala.m.Froeschli07.jpg,<a href='https://animap.ch?p=33859' target='_blank'>https://animap.ch</a>,"Feldhofstrasse 49c, 9230 Flawil",47.412646765805,9.1970479488373
Animap,/img/animap-marker-pin.png,,,,Autoservice Bernstein,/img/animap.png,<a href='https://animap.ch?p=34340' target='_blank'>https://animap.ch</a>,"Hofallmendweg 3, 3631 Höfen",46.724590766671,7.5555413961411
Animap,/img/animap-marker-pin.png,,,,Hundesalon Gealsysdream,/img/animap.png,<a href='https://animap.ch?p=34325' target='_blank'>https://animap.ch</a>,"Hauptstrasse 59, 8716 Schmerikon",47.226122296569,8.9443302154541
